Year,Gtm,Month,Home,Opp,Win,pitchIP,pitchH,pitchR,pitchER,pitchUER,pitchBB,pitchSO,pitchHR,pitchHBP,pitchERA,pitchBF,pitchPit,pitchStr,pitchIR,pitchIS,pitchSB,pitchCS,pitchAB,pitch1B,pitch2B,pitch3B,pitchIBB,pitchSH,pitchSF,pitchROE,pitchGDP,numPitchers,PA,AB,R,H,1B,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,Thr,OppStarter,OppGameScore,RD
2019,83,Jun,0,NYM,1,9,9,2,2,0,0,8,1,0,4.21,36,138,96,2,0,0,0,36,8,0,0,0,0,0,0,0,4,39,35,6,9,6,2,0,1,6,2,1,11,1,0,1,0,0,2,0,0.263,0.337,0.459,0.797,6,R,J.deGrom(53),53,4
2019,84,Jun,0,NYM,1,9,8,4,4,0,4,9,1,2,4.21,42,166,107,3,1,0,0,36,4,3,0,0,0,0,1,0,6,41,38,5,13,8,3,0,2,5,1,0,9,2,0,0,0,1,0,0,0.264,0.338,0.461,0.799,9,L,S.Matz(45),45,1
2019,85,Jun,0,NYM,0,8,13,8,8,0,2,9,1,1,4.26,39,132,90,3,2,2,0,35,11,1,0,0,0,1,0,1,5,39,36,5,10,6,3,0,1,5,3,0,10,0,0,0,0,0,3,1,0.264,0.338,0.461,0.799,7,R,N.Syndergaard(45),45,-3
2019,86,Jul,1,PHI,0,9,7,2,2,0,3,4,0,0,4.23,36,124,72,1,0,0,0,33,5,2,0,0,0,0,0,1,4,33,30,0,4,3,1,0,0,0,3,0,11,0,0,0,0,1,0,0,0.262,0.337,0.458,0.794,6,R,A.Nola(79),79,-2
2019,87,Jul,1,PHI,1,9,6,2,2,0,3,9,1,0,4.21,34,140,96,0,0,0,0,30,4,1,0,0,1,0,0,1,3,36,35,9,10,4,3,0,3,9,1,0,6,0,0,0,0,0,0,0,0.263,0.336,0.46,0.796,3,R,N.Pivetta(40),40,7
2019,88,Jul,1,PHI,1,9,12,6,6,0,4,9,1,1,4.23,42,166,106,2,0,1,0,37,10,1,0,0,0,0,0,2,6,40,34,12,12,2,5,0,5,11,5,1,10,0,1,0,0,1,0,0,0.264,0.338,0.465,0.802,4,R,Z.Eflin(20),20,6
2019,89,Jul,1,MIA,1,9,7,0,0,0,3,12,0,0,4.18,36,157,102,0,0,0,0,33,5,2,0,0,0,0,0,1,4,34,29,1,5,4,1,0,0,1,5,3,10,0,0,0,0,1,0,0,0.263,0.337,0.463,0.8,8,R,J.Yamamoto(72),72,1
2019,90,Jul,1,MIA,0,9,15,5,5,0,1,11,2,0,4.19,43,156,113,0,0,0,0,42,11,2,0,0,0,0,0,1,4,35,34,4,9,3,4,0,2,4,1,0,9,0,0,0,0,1,0,0,0.263,0.337,0.464,0.8,4,L,C.Smith(53),53,-1
2019,91,Jul,1,MIA,1,9,9,3,3,0,2,5,1,0,4.18,37,139,92,2,2,0,0,35,7,1,0,0,0,0,0,0,3,38,32,4,9,7,1,0,1,4,6,1,10,0,0,0,0,1,1,0,0.263,0.337,0.463,0.8,10,R,T.Richards(39),39,1
2019,92,Jul,0,SDP,1,9,9,3,3,0,6,7,1,0,4.16,39,146,90,1,0,0,0,33,8,0,0,0,0,0,0,3,4,35,32,5,8,4,1,0,3,5,3,0,9,0,0,0,0,3,0,0,0.263,0.337,0.464,0.801,3,R,D.Lamet(46),46,2
2019,93,Jul,0,SDP,1,10,5,5,4,1,8,11,3,2,4.16,44,174,107,0,0,2,1,32,2,0,0,2,1,1,0,0,5,46,40,7,11,8,1,0,2,7,5,0,10,0,0,1,0,0,1,0,0.263,0.337,0.464,0.801,9,L,J.Lucchesi(55),55,2
2019,94,Jul,0,SDP,1,9,10,1,1,0,2,10,0,0,4.12,38,130,90,6,1,0,0,36,10,0,0,0,0,0,0,1,5,38,35,4,7,6,0,0,1,4,2,0,8,1,0,0,2,1,2,0,0.262,0.336,0.462,0.798,7,R,C.Quantrill(68),68,3
2019,95,Jul,0,MIL,1,9,7,2,2,0,2,8,1,0,4.1,36,150,91,0,0,2,0,34,4,1,1,0,0,0,0,0,5,38,35,4,9,7,1,0,1,4,3,0,7,0,0,0,0,0,0,0,0.262,0.336,0.461,0.797,7,R,A.Houser(42),42,2
2019,96,Jul,0,MIL,0,8,13,13,13,0,9,6,3,1,4.2,47,188,107,2,1,1,0,36,7,3,0,1,1,0,0,0,4,34,32,1,5,4,0,0,1,1,2,0,9,0,0,0,0,0,2,0,0.261,0.335,0.459,0.794,6,R,B.Woodruff(65),65,-12
2019,97,Jul,0,MIL,0,8,7,5,4,1,2,7,2,0,4.2,32,123,75,1,0,0,1,30,2,2,1,0,0,0,1,1,3,41,34,4,6,3,2,0,1,4,7,0,8,0,0,0,0,0,1,0,0.261,0.335,0.458,0.792,10,R,C.Anderson(67),67,-1
2019,98,Jul,1,WSN,0,9,16,13,13,0,7,8,1,0,4.29,49,202,110,2,2,1,0,41,8,6,1,0,0,1,0,1,6,38,36,4,10,6,2,1,1,4,2,0,14,0,0,0,0,0,1,0,0.261,0.335,0.458,0.792,7,R,S.Strasburg(45),45,-9
2019,99,Jul,1,WSN,1,9,7,3,3,0,1,10,1,0,4.28,35,140,92,2,0,0,0,34,5,1,0,0,0,0,0,0,5,40,34,4,12,8,4,0,0,4,6,1,8,0,0,0,0,0,1,2,0.262,0.336,0.458,0.794,12,L,P.Corbin(46),46,1
2019,100,Jul,1,WSN,0,9,12,5,5,0,5,6,1,0,4.29,41,132,88,3,0,1,0,36,9,2,0,1,0,0,0,3,4,40,35,3,8,7,0,0,1,3,4,0,9,1,0,0,1,0,5,0,0.261,0.336,0.456,0.792,10,R,A.Sanchez(44),44,-2
2019,101,Jul,1,WSN,1,9,6,1,1,0,0,8,0,0,4.25,32,105,80,2,1,0,0,32,6,0,0,0,0,0,0,1,3,39,33,7,11,8,1,0,2,7,6,0,11,0,0,0,0,1,1,0,0.262,0.337,0.457,0.794,8,R,J.Ross(44),44,6
2019,102,Jul,1,KCR,0,9,5,5,5,0,5,14,2,1,4.26,37,166,98,5,2,0,0,31,2,1,0,0,0,0,0,1,6,43,38,4,11,8,3,0,0,4,2,0,14,3,0,0,0,0,1,0,0.262,0.337,0.456,0.793,12,L,D.Duffy(68),68,-1
2019,103,Jul,1,KCR,0,9,5,2,0,2,2,9,0,0,4.22,34,151,94,0,0,0,0,32,4,1,0,0,0,0,1,0,3,32,31,0,5,5,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0.261,0.336,0.454,0.79,5,R,B.Keller(71),71,-2
2019,104,Jul,0,PHI,1,9,12,2,2,0,1,8,1,0,4.2,38,144,98,3,0,0,0,37,10,1,0,0,0,0,0,2,5,40,31,9,8,5,2,0,1,9,6,0,6,1,1,1,1,1,1,1,0.261,0.336,0.453,0.79,4,R,J.Arrieta(40),40,7
2019,105,Jul,0,PHI,1,9,12,7,6,1,4,12,2,0,4.21,42,158,98,2,0,0,0,38,9,1,0,0,0,0,0,1,4,50,43,15,16,9,3,0,4,15,7,0,15,0,0,0,1,0,0,0,0.263,0.338,0.457,0.794,8,R,Z.Eflin(9),9,8
2019,106,Jul,0,PHI,0,8,12,9,9,0,3,12,4,0,4.26,39,157,103,1,1,0,0,36,6,2,0,1,0,0,0,0,3,37,34,4,8,5,1,0,2,4,3,0,10,0,0,0,0,1,1,0,0.262,0.337,0.456,0.794,6,R,A.Nola(49),49,-5
2019,107,Jul,0,WSN,0,8,7,6,6,0,10,7,1,1,4.29,41,170,89,2,2,1,1,29,5,1,0,0,1,0,0,0,4,36,34,3,7,6,0,0,1,2,1,0,13,0,0,1,1,0,0,0,0.262,0.336,0.455,0.791,6,L,P.Corbin(61),61,-3
2019,108,Jul,0,WSN,1,9,12,8,8,0,5,7,3,0,4.32,44,168,112,2,1,0,0,38,7,2,0,0,1,0,0,0,4,48,42,11,14,8,2,1,3,10,5,1,8,0,1,0,2,0,2,1,0.263,0.337,0.457,0.794,10,R,E.Fedde(7),7,3
2019,109,Jul,0,WSN,1,10,8,4,4,0,5,4,2,0,4.31,39,145,86,2,2,0,0,34,5,1,0,0,0,0,0,2,5,42,40,5,12,4,6,0,2,5,1,1,8,0,1,0,0,1,2,0,0.263,0.337,0.459,0.796,7,R,A.Sanchez(36),36,1
2019,110,Aug,1,CIN,1,6,4,1,1,0,0,4,0,0,4.3,21,75,52,,,0,1,20,3,1,0,0,0,0,0,1,1,28,26,4,8,4,2,0,2,4,2,0,5,0,0,0,1,0,0,1,0.263,0.337,0.46,0.797,6,R,A.DeSclafani(45),45,3
2019,111,Aug,1,CIN,0,9,10,5,5,0,4,7,1,0,4.3,41,158,107,2,0,2,1,34,8,1,0,0,2,1,0,0,4,31,30,2,4,2,0,0,2,2,1,0,8,0,0,0,0,1,0,0,0.262,0.336,0.459,0.795,2,L,A.Wood(62),62,-3
2019,112,Aug,1,CIN,1,10,8,4,4,0,3,7,1,0,4.29,40,140,87,0,0,0,0,37,7,0,0,0,0,0,0,0,4,46,35,5,8,4,3,1,0,4,9,0,11,1,1,0,0,0,2,0,0.262,0.337,0.458,0.794,12,R,T.Bauer(39),39,1
2019,113,Aug,1,CIN,0,10,8,6,6,0,8,9,1,2,4.31,45,159,98,0,0,2,0,33,6,1,0,1,2,0,0,3,5,45,39,4,9,4,2,0,3,4,6,1,11,0,0,0,0,0,0,0,0.262,0.337,0.458,0.795,11,R,S.Gray(72),72,-2
2019,114,Aug,0,MIN,0,8.2,8,5,5,0,1,5,2,0,4.31,34,126,78,0,0,0,0,33,6,0,0,0,0,0,0,0,3,39,35,3,9,8,0,0,1,3,4,0,10,0,0,0,0,1,0,0,0.262,0.336,0.457,0.794,9,R,J.Odorizzi(62),62,-2
2019,115,Aug,0,MIN,1,9,10,7,7,0,4,11,4,0,4.34,41,173,108,0,0,0,0,37,6,0,0,0,0,0,0,0,5,47,43,12,16,12,1,1,2,11,4,0,13,0,0,0,1,1,2,0,0.263,0.337,0.459,0.796,8,R,J.Berrios(18),18,5
2019,116,Aug,0,MIN,1,9,12,7,4,3,3,12,1,0,4.33,43,173,106,3,2,0,0,40,8,3,0,0,0,0,1,0,6,44,41,11,17,11,2,0,4,10,3,0,7,0,0,0,0,1,0,0,0.264,0.339,0.462,0.8,6,L,M.Perez(24),24,4
2019,117,Aug,0,MIA,0,8,15,9,9,0,1,6,3,1,4.38,40,157,98,0,0,0,0,38,10,2,0,0,0,0,0,0,3,35,30,2,5,2,1,1,1,2,4,0,8,1,0,0,0,1,0,0,0.264,0.338,0.461,0.799,6,R,E.Hernandez(73),73,-7
2019,118,Aug,0,MIA,1,9,9,4,4,0,2,11,1,0,4.37,37,148,99,1,1,1,0,35,8,0,0,0,0,0,0,1,4,41,37,8,12,8,1,0,3,8,2,1,9,1,0,1,1,2,0,0,0.264,0.338,0.462,0.801,6,L,C.Smith(23),23,4
2019,119,Aug,0,MIA,0,9.1,13,7,6,1,3,8,1,0,4.39,42,154,100,4,4,0,0,38,10,2,0,0,0,1,0,0,6,42,36,6,7,5,1,0,1,6,6,1,10,0,0,0,0,1,2,0,0.264,0.338,0.461,0.799,6,R,S.Alcantara(61),61,-1
2019,120,Aug,0,MIA,1,9,12,4,4,0,4,11,0,0,4.38,42,171,111,2,0,1,0,37,9,3,0,0,1,0,0,0,5,36,30,5,5,3,0,0,2,5,6,0,12,0,0,0,0,1,1,1,0.263,0.338,0.46,0.798,4,R,H.Noesi(49),49,1
2019,121,Aug,1,NYM,1,9,10,3,3,0,3,8,0,1,4.37,39,150,97,3,2,0,0,35,8,2,0,0,0,0,0,1,6,38,35,5,13,10,2,0,1,5,2,0,4,1,0,0,0,2,0,0,0.264,0.339,0.461,0.799,9,R,Z.Wheeler(23),23,2
2019,122,Aug,1,NYM,1,9,12,4,4,0,2,10,0,1,4.37,41,157,100,4,1,1,0,38,11,1,0,0,0,0,0,2,6,35,31,6,8,7,1,0,0,6,4,0,7,0,0,0,0,1,0,0,0.264,0.339,0.459,0.798,5,L,S.Matz(68),68,2
2019,123,Aug,1,NYM,0,9,23,10,10,0,4,6,2,0,4.42,51,180,115,4,1,0,0,46,18,2,1,0,1,0,0,2,4,42,37,8,11,5,0,0,6,8,5,0,8,0,0,0,1,2,0,0,0.264,0.339,0.462,0.801,7,R,M.Stroman(51),51,-2
2019,124,Aug,1,LAD,0,9,11,8,8,0,4,8,4,0,4.44,39,138,84,1,1,0,0,35,4,3,0,0,0,0,0,3,4,37,32,3,6,5,1,0,0,3,5,0,10,0,0,0,0,1,1,0,0.264,0.339,0.46,0.799,7,R,K.Maeda(47),47,-5
2019,125,Aug,1,LAD,1,9,9,3,3,0,4,11,2,0,4.43,40,178,110,2,0,1,0,36,6,1,0,0,0,0,1,0,5,32,30,4,7,1,4,0,2,4,1,0,8,0,1,0,0,0,0,0,0.263,0.338,0.461,0.799,4,L,H.Ryu(45),45,1
2019,126,Aug,1,LAD,1,9,9,3,3,0,3,10,1,0,4.42,37,139,92,0,0,0,0,34,7,1,0,1,0,0,0,1,5,35,33,5,9,5,3,0,1,5,1,0,5,1,0,0,1,0,0,1,0.263,0.338,0.461,0.799,6,R,T.Gonsolin(50),50,2
2019,127,Aug,1,MIA,1,9,8,1,1,0,2,13,1,0,4.39,36,143,90,0,0,0,0,34,6,1,0,0,0,0,1,2,4,37,31,5,7,2,3,0,2,5,3,0,5,2,1,0,1,1,1,0,0.263,0.338,0.461,0.799,8,R,E.Hernandez(55),55,4
2019,128,Aug,1,MIA,1,9,7,0,0,0,4,10,0,0,4.36,36,125,78,0,0,0,0,32,4,3,0,0,0,0,0,2,3,30,24,5,3,0,0,1,2,5,5,0,10,0,1,0,0,1,0,1,0.262,0.338,0.461,0.799,1,L,C.Smith(49),49,5
2019,129,Aug,1,MIA,1,9,6,2,2,0,0,9,0,0,4.34,33,127,87,0,0,0,0,33,5,1,0,0,0,0,0,0,3,37,33,3,6,4,1,0,1,3,3,0,9,1,0,0,2,0,0,0,0.262,0.337,0.46,0.797,8,R,S.Alcantara(74),74,1
2019,130,Aug,0,NYM,1,14,6,1,1,0,4,14,1,1,4.3,52,219,141,0,0,2,0,47,4,1,0,1,0,0,0,1,7,56,49,2,8,7,1,0,0,2,5,1,26,1,1,0,0,0,4,0,0.261,0.336,0.457,0.793,12,R,J.deGrom(77),77,1
2019,131,Aug,0,NYM,1,9,11,5,5,0,0,8,1,0,4.3,37,144,97,0,0,0,1,37,7,3,0,0,0,0,0,0,4,44,37,9,11,5,3,0,3,8,6,0,6,0,1,0,1,0,0,0,0.261,0.337,0.459,0.795,8,R,Z.Wheeler(39),39,4
2019,132,Aug,0,NYM,1,9,7,1,1,0,3,7,0,1,4.28,35,146,91,0,0,0,0,31,6,1,0,0,0,0,0,3,3,32,30,2,3,0,1,0,2,2,2,0,12,0,0,0,0,0,0,0,0.26,0.336,0.458,0.793,3,L,S.Matz(69),69,1
2019,133,Aug,0,COL,0,8.1,6,3,3,0,4,6,1,0,4.27,32,144,87,1,1,1,1,27,4,1,0,0,0,1,0,2,5,37,30,1,7,3,3,1,0,1,5,0,12,0,1,1,0,1,3,0,0.26,0.336,0.457,0.793,9,R,T.Melville(60),60,-2
2019,134,Aug,0,TOR,0,8,10,3,3,0,4,4,1,0,4.26,34,131,82,0,0,0,0,30,9,0,0,0,0,0,0,2,3,39,34,1,7,4,3,0,0,1,5,1,10,0,0,0,0,0,1,0,0.259,0.335,0.456,0.792,11,R,W.Font(58),58,-2
2019,135,Aug,0,TOR,1,9,10,4,3,1,3,9,0,0,4.25,40,164,106,2,0,0,0,37,7,3,0,0,0,0,0,0,5,43,37,9,11,6,3,0,2,9,5,0,8,1,0,0,1,1,0,0,0.26,0.336,0.457,0.793,7,R,J.Waguespack(31),31,5
2019,136,Aug,1,CHW,1,9,7,7,6,1,2,15,1,1,4.27,38,142,96,3,2,0,0,35,6,0,0,0,0,0,1,0,5,42,35,10,13,8,4,0,1,9,6,0,2,1,0,0,0,1,0,0,0.261,0.337,0.458,0.795,8,R,I.Nova(26),26,3
2019,137,Aug,1,CHW,1,9,13,5,3,2,0,3,0,2,4.26,42,156,105,1,0,0,0,38,11,2,0,0,2,0,2,2,5,43,34,11,12,9,2,0,1,10,7,1,11,1,0,1,0,0,0,0,0.261,0.338,0.458,0.796,8,R,R.Lopez(15),15,6
2019,138,Sep,1,CHW,1,9,5,3,3,0,5,8,0,0,4.25,36,156,97,0,0,0,1,31,4,1,0,0,0,0,0,0,4,31,29,5,6,3,1,0,2,5,2,0,8,0,0,0,0,1,2,0,0.261,0.337,0.458,0.795,2,R,L.Giolito(54),54,2
2019,139,Sep,1,TOR,1,9,5,3,3,0,2,12,2,0,4.24,34,135,86,0,0,0,0,31,2,1,0,0,0,1,0,0,4,35,29,6,4,2,0,0,2,4,6,0,10,0,0,0,2,1,2,0,0.26,0.337,0.457,0.794,5,R,J.Waguespack(47),47,3
2019,140,Sep,1,TOR,1,9,6,2,2,0,3,5,1,0,4.22,33,124,81,1,0,0,0,30,2,3,0,0,0,0,0,3,4,37,31,7,8,4,3,1,0,7,5,0,8,1,0,0,0,0,0,0,0.26,0.337,0.457,0.794,6,R,W.Font(38),38,5
2019,141,Sep,1,WSN,1,9,3,2,2,0,2,10,1,0,4.21,32,134,84,0,0,0,0,30,2,0,0,0,0,0,0,0,3,33,29,4,6,4,1,0,1,4,4,0,9,0,0,0,0,1,3,0,0.26,0.337,0.456,0.794,5,R,S.Strasburg(55),55,2
2019,142,Sep,1,WSN,1,9,9,3,3,0,2,8,1,0,4.2,37,140,91,0,0,0,0,35,8,0,0,0,0,0,0,1,5,37,28,4,7,3,2,0,2,4,7,0,11,1,0,1,1,0,0,1,0.26,0.338,0.457,0.795,9,L,P.Corbin(58),58,1
2019,143,Sep,1,WSN,1,9,5,4,4,0,5,10,1,1,4.2,35,164,98,3,1,0,0,29,1,3,0,0,0,0,0,1,6,34,28,5,6,2,0,0,4,5,6,1,10,0,0,0,0,1,1,0,0.259,0.338,0.458,0.796,5,R,A.Voth(52),52,1
2019,144,Sep,1,WSN,0,9,17,9,9,0,2,12,4,0,4.23,44,168,106,4,2,1,0,42,8,5,0,0,0,0,0,2,4,37,34,4,7,3,2,0,2,4,3,0,14,0,0,0,0,0,0,0,0.259,0.337,0.458,0.795,6,R,M.Scherzer(71),71,-5
2019,145,Sep,0,PHI,1,9,5,2,2,0,0,8,2,0,4.22,32,130,91,0,0,0,0,32,3,0,0,0,0,0,0,0,3,39,33,7,8,4,2,0,2,6,6,0,9,0,0,0,0,2,1,0,0.259,0.337,0.458,0.795,5,R,A.Nola(47),47,5
2019,146,Sep,0,PHI,0,8,8,6,6,0,4,10,5,0,4.23,35,136,84,1,0,0,0,31,1,2,0,0,0,0,0,1,6,38,34,5,10,8,1,0,1,4,3,0,12,0,0,1,1,1,0,1,0.259,0.338,0.458,0.795,6,L,J.Vargas(35),35,-1
2019,147,Sep,0,PHI,1,9,5,1,1,0,4,11,0,1,4.21,36,159,94,0,0,1,0,31,5,0,0,0,0,0,0,1,4,38,32,3,7,5,1,0,1,3,6,1,10,0,0,0,1,0,0,0,0.259,0.338,0.457,0.794,8,R,Z.Eflin(51),51,2
2019,148,Sep,0,PHI,0,8,11,9,9,0,5,6,4,0,4.25,40,163,94,1,0,2,0,35,4,3,0,0,0,0,0,0,7,38,34,5,7,2,2,0,3,5,4,0,12,0,0,0,1,0,2,0,0.259,0.337,0.457,0.795,6,L,D.Smyly(45),45,-4
2019,149,Sep,0,WSN,1,9,3,0,0,0,3,6,0,0,4.22,32,135,83,0,0,0,0,29,0,3,0,0,0,0,0,1,4,43,37,5,12,8,3,0,1,5,5,1,11,0,0,1,0,1,0,0,0.259,0.338,0.458,0.795,11,R,M.Scherzer(45),45,5
2019,150,Sep,0,WSN,1,9,6,1,1,0,2,7,0,1,4.2,34,136,83,0,0,0,1,31,4,1,1,0,0,0,0,1,4,46,38,10,14,10,4,0,0,9,7,2,9,0,0,1,0,0,0,1,0.26,0.339,0.458,0.796,9,R,A.Voth(61),61,9
2019,151,Sep,0,WSN,0,8,10,7,7,0,7,6,1,0,4.22,37,157,86,3,1,0,0,29,8,1,0,0,1,0,0,4,6,32,31,0,4,3,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0.259,0.338,0.456,0.794,5,R,A.Sanchez(73),73,-7
2019,152,Sep,1,PHI,0,9,9,5,5,0,1,5,2,0,4.22,37,152,101,0,0,0,0,36,6,1,0,0,0,0,0,0,5,41,34,4,8,4,1,1,2,4,6,0,13,0,0,1,0,0,1,0,0.259,0.338,0.456,0.794,10,R,V.Velasquez(55),55,-1
2019,153,Sep,1,PHI,0,9,4,4,3,1,3,12,2,1,4.21,36,147,94,3,1,2,0,31,1,1,0,0,0,0,0,0,5,35,33,1,5,5,0,0,0,1,2,0,8,0,0,0,3,2,0,0,0.258,0.337,0.454,0.791,7,R,Z.Eflin(67),67,-3
2019,154,Sep,1,PHI,1,9,11,4,4,0,0,9,0,1,4.21,38,152,98,0,0,0,0,36,8,2,1,0,0,1,0,1,5,35,31,5,9,7,0,0,2,5,3,0,7,0,1,0,0,1,0,0,0.258,0.337,0.454,0.791,6,R,A.Nola(31),31,1
2019,155,Sep,1,SFG,1,9,4,0,0,0,1,7,0,0,4.19,33,105,72,0,0,0,0,32,3,1,0,0,0,0,1,0,2,35,29,6,7,4,1,0,2,6,5,0,5,0,0,1,0,1,0,0,0.258,0.337,0.455,0.792,5,R,T.Beede(37),37,6
2019,156,Sep,1,SFG,1,9,7,1,1,0,0,6,0,0,4.17,33,124,90,0,0,1,0,33,7,0,0,0,0,0,1,2,5,36,29,8,5,1,2,0,2,8,7,0,10,0,0,0,0,0,0,0,0.258,0.337,0.455,0.792,4,R,J.Cueto(42),42,7
2019,157,Sep,1,SFG,0,9,10,4,3,1,2,8,0,0,4.16,41,159,108,0,0,1,0,38,7,3,0,1,1,0,1,0,5,34,32,1,5,3,1,1,0,1,2,0,12,0,0,0,0,0,0,0,0.257,0.336,0.453,0.79,6,R,L.Webb(69),69,-3
2019,158,Sep,0,KCR,0,8,12,9,9,0,2,6,0,3,4.19,41,164,102,1,0,0,0,34,5,7,0,0,0,2,0,0,7,41,37,6,11,6,3,0,2,5,3,0,7,1,0,0,0,1,0,0,0.258,0.336,0.454,0.79,8,L,D.Duffy(48),48,-3
2019,159,Sep,0,KCR,1,9,8,2,2,0,0,14,0,0,4.18,35,140,91,0,0,0,0,35,6,1,1,0,0,0,0,0,7,48,40,10,14,10,4,0,0,10,7,0,10,0,0,1,0,0,0,0,0.258,0.337,0.454,0.791,11,L,M.Montgomery(47),47,8
2019,160,Sep,0,NYM,0,8,9,4,4,0,4,7,2,1,4.18,36,134,84,0,0,0,0,31,4,3,0,0,0,0,0,1,4,39,35,2,9,9,0,0,0,2,1,0,11,2,1,0,0,0,2,0,0.258,0.337,0.453,0.79,10,R,M.Stroman(59),59,-2
2019,161,Sep,0,NYM,0,8,4,3,3,0,2,11,2,0,4.17,28,107,70,0,0,0,1,26,2,0,0,0,0,0,0,1,3,37,31,0,4,3,0,1,0,0,5,1,12,1,0,0,0,0,0,0,0.258,0.337,0.451,0.788,10,L,S.Matz(70),70,-3
2019,162,Sep,0,NYM,0,10.2,15,7,7,0,2,13,3,0,4.19,47,161,106,3,2,0,1,44,11,1,0,0,0,1,0,0,10,45,42,6,11,6,1,0,4,6,3,0,13,0,0,0,0,1,1,1,0.258,0.336,0.452,0.789,6,R,N.Syndergaard(62),62,-1
2018,1,Mar,1,PHI,1,9,6,5,5,0,6,11,1,1,5,38,171,100,7,3,1,0,31,3,2,0,0,0,0,0,2,6,40,34,8,9,5,1,0,3,7,4,1,6,1,1,0,0,0,0,0,0.265,0.359,0.559,0.918,6,R,A.Nola(60),60,3
2018,2,Mar,1,PHI,0,11,10,5,4,1,5,10,2,0,4.05,48,213,127,2,0,3,0,40,6,2,0,0,0,2,0,1,7,46,37,4,9,7,2,0,0,4,5,0,9,2,1,1,0,1,0,1,0.254,0.357,0.423,0.78,9,R,N.Pivetta(41),41,-1
2018,3,Mar,1,PHI,1,9,6,2,2,0,4,9,0,0,3.41,36,142,90,2,0,0,1,31,3,3,0,0,1,0,0,0,4,51,43,15,19,12,5,1,1,14,5,1,5,0,2,1,3,0,0,0,0.325,0.406,0.518,0.924,12,R,V.Velasquez(20),20,13
2018,4,Apr,1,WSN,0,9,10,8,7,1,10,10,1,1,4.26,48,196,120,4,1,1,0,37,6,3,0,1,0,0,1,1,5,31,30,1,4,4,0,0,0,1,1,0,9,0,0,0,1,1,1,0,0.285,0.36,0.438,0.797,3,R,T.Roark(70),70,-7
2018,5,Apr,1,WSN,1,9,9,6,5,1,6,5,3,0,4.4,42,154,96,4,0,2,0,36,5,1,0,0,0,0,1,0,5,44,36,13,15,9,4,0,2,13,5,0,9,1,2,0,0,1,1,0,0.311,0.388,0.489,0.877,7,R,A.Cole(2),2,7
2018,6,Apr,1,WSN,1,9,6,1,1,0,6,12,0,2,3.86,40,172,91,5,0,1,0,32,5,1,0,0,0,0,0,0,6,36,32,7,7,2,4,0,1,6,4,0,11,0,0,0,1,0,0,0,0.297,0.376,0.481,0.857,5,R,M.Scherzer(46),46,6
2018,7,Apr,0,COL,1,9,7,3,3,0,2,8,2,0,3.74,36,147,95,1,0,1,0,34,2,2,1,0,0,0,0,0,4,44,36,8,11,6,3,1,1,8,7,2,2,0,0,1,0,1,1,0,0.298,0.381,0.488,0.869,9,R,G.Marquez(18),18,5
2018,8,Apr,0,COL,0,9.2,10,3,3,0,7,11,1,0,3.62,44,173,108,0,0,0,1,37,7,2,0,1,0,0,0,0,5,40,34,2,8,6,2,0,0,2,4,0,5,1,1,0,0,3,2,0,0.291,0.375,0.465,0.84,8,R,C.Bettis(58),58,-1
2018,9,Apr,0,COL,1,9,6,0,0,0,0,10,0,0,3.23,31,113,70,3,0,0,0,31,5,1,0,0,0,0,0,2,4,36,34,4,8,3,2,0,3,4,2,0,9,0,0,0,0,1,1,0,0.285,0.366,0.475,0.84,5,L,K.Freeland(49),49,4
2018,10,Apr,0,WSN,0,8,6,2,2,0,7,10,0,0,3.14,36,133,88,0,0,1,0,29,2,4,0,2,0,0,0,0,3,28,28,0,2,2,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0.267,0.344,0.442,0.786,1,R,M.Scherzer(93),93,-2
2018,11,Apr,0,WSN,0,8,8,4,2,2,2,7,0,0,3.07,35,155,98,0,0,0,1,32,5,2,1,0,1,0,2,0,4,34,31,1,5,2,3,0,0,1,3,0,9,0,0,0,0,0,0,1,0.259,0.336,0.427,0.762,6,R,S.Strasburg(82),82,-3
2018,12,Apr,0,WSN,1,12,10,3,3,0,3,11,1,1,2.98,46,158,101,0,0,0,0,41,8,1,0,0,1,0,1,3,7,54,46,5,11,5,3,0,3,5,7,2,16,1,0,0,0,1,3,1,0.257,0.338,0.435,0.772,13,R,A.Cole(57),57,2
2018,13,Apr,0,CHC,1,9,4,0,0,0,1,9,0,1,2.76,32,137,94,0,0,0,0,30,3,1,0,0,0,0,0,1,4,44,39,4,12,7,4,0,1,3,5,0,7,0,0,0,1,0,0,1,0.261,0.342,0.439,0.781,13,R,Y.Darvish(30),30,4
2018,14,Apr,0,CHC,0,8,10,14,12,2,10,12,1,2,3.43,47,196,111,10,6,0,0,35,6,2,1,1,0,0,1,0,6,49,40,10,15,10,4,0,1,10,8,0,6,0,1,0,2,2,0,0,0.27,0.353,0.448,0.801,12,L,J.Quintana(12),12,-4
